IZ_MMS	NZ_MMS	OCLC	TAG	FIELD
990297685960306576	9910811977206561	232359709	506  	$a Available only to authorized users. $5 FTaSU
990297685960306576	9910811977206561	232359709	516  	$a Text (electronic journal). $5 FTaSU
990297685960306576	9910811977206561	232359709	78000	$t Vita humana $x 0375-4774 $w (DLC)sn 86014848 $w (OCoLC)1769231 $5 FTaSU
990303647540306576	9910821037706561	28081257	506  	$a Restricted to home use or face to face teaching. $5 FTaSU
990303647540306576	9910821037706561	28081257	538  	$a VHS format. $5 FTaSU
990303647750306576	9910821116306561	17489839	506  	$a Restricted to home use or face to face teaching. $5 FTaSU
990303647750306576	9910821116306561	17489839	538  	$a VHS fomat. $5 FTaSU
990304295290306576	9910925823106561	659513135	541  	$a Donated by Mary Ellen Balducci, FSU Foundation. $5 FTaSU
990304295290306576	9910925823106561	659513135	545  	$a According to Robin Sellers' Femina Perfecta, in 1914 members of the even-year classes of Florida State College for Women (juniors and freshmen) wore their green and yellow class colors to chapel on the Saturday morning before Thanksgiving. A spontaneous pep rally ensued. On the following Wednesday, odd-year class members (seniors, sophomores, and sub-freshmen) carried canes wrapped with ribbons in their individual class colors of red, white, and purple. On Thanksgiving Day the odd-year classes defeated the even-year classes 26-5 in basketball and celebrated with a march into town before they returned to a traditional turkey in the recently-completed dining hall. From 1910-1920, President Conradi allowed students to establish several rituals, the most important of which were athletic contests between Odds and Evens. Competition between the two groups remained keen and Thanksgiving continued to be the focal point of the rivalry. Odd/Even rivalries continued practically unaltered from the 1920s through the 1940s, and ended in 1946 with the arrival of male students at the Tallahassee Branch of the University of Florida. $5 FTaSU
990304295290306576	9910925823106561	659513135	506  	$a Collection is open to research. $5 FTaSU
990304295290306576	9910925823106561	659513135	540  	$a All requests for permission to quote, publish, broadcast or otherwise reproduce from manuscripts must be submitted in writing to the Director of University Libraries. Permission for publication is given on behalf of the Florida State University Libraries as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained by the researcher. $5 FTaSU
990304295290306576	9910925823106561	659513135	85642	$3 Online finding aid: $u http://purl.fcla.edu/fsu/lib/speccoll/oddbeanies $5 FTaSU
990304295510306576	9910925908906561	659513622	541  	$c Purchase; $a Cloud Hill Books; $b 223 West 11th Street, New York, NY; $d December 2006. $5 FTaSU
990304295510306576	9910925908906561	659513622	506  	$a Collection is open to research. $5 FTaSU
990304295510306576	9910925908906561	659513622	545  	$a American writer Robert Olen Butler was born January 20, 1945 in the small steel-mill town of Granite City, Illinois. Planning to major in theatre, Butler enrolled at Northwestern University in 1963. He graduated with a B.S. (Summa Cum Laude) in June 1967 and attended graduate school at the University of Iowa, where he received an M.F.A. in playwriting in 1969. In 1971 he joined the army and spent a year serving in the Vietnam War. His experience in Vietnam was a strong influence in his novels. In the early 1970s, Butler moved to New York City and became a reporter, and later editor, of Electronic News, owned by Fairchild Productions. In 1979, after attending advanced creative writing courses, Butler started writing short stories, novels, and eventually movie screenplays. In May 2000, Butler became Francis Eppes Professor in English at Florida State, an honor which cemented his reputation as a writer dedicated to his craft. $5 FTaSU
990304295510306576	9910925908906561	659513622	540  	$a All requests for permission to quote, publish, broadcast, or otherwise reproduce from manuscripts must be submitted in writing to the Director of University Libraries. Permission for publication is given on behalf of the Florida State University Libraries as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained by the researcher. $5 FTaSU
990304295510306576	9910925908906561	659513622	85642	$3 Online finding aid: $u http://purl.fcla.edu/fsu/lib/speccoll/robutler $5 FTaSU
990304326820306576	9910898484006561	659520187	541  	$c Gift; $a Robert Martin; $d 2004 $5 FTaSU
990304326820306576	9910898484006561	659520187	545  	$a The Cinema Corporation of America was organized in 1925 as a holding company that owned the stock of the Producer's Distributing Corporation and a new subsidiary, Cecil B. DeMille Pictures Corporation, controlled jointly by Jeremiah Milbank and Cecil B. DeMille. DeMille's $2 million expenditure for The King of Kings, although the film was quite successful, created a crisis that threatened bankruptcy and led to the merger of Producer's Distributing Corporation, the Keith Albee-Orpheum chain, and the Pathe Exchange in 1927. Cinema Corporation of America was kept in existence for the purpose of distributing The King of Kings. It owned the copyright to that film, which was renewed in 1955. Through the work of the Cinema Corporation of America and its Vice-President Alan F. Martin, The King of Kings has been in constant theatrical and non-theatrical distribution since 1927. According to Robert Martin, his father was the single reason 'The King of Kings' stayed available to the public for close to 40 years. In August 1971, Cinema Corporation of America sold all of its assets, including its copyright to The King of Kings, to Modern Sound Pictures. $5 FTaSU
990304326820306576	9910898484006561	659520187	506  	$a Collection is open to research. $5 FTaSU
990304326820306576	9910898484006561	659520187	540  	$a All requests for permission to quote, publish, broadcast or otherwise reproduce from manuscripts must be submitted in writing to the Director of University Libraries. Permission for publication is given on behalf of the Florida State University Libraries as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained by the researcher. $5 FTaSU
990382223160306576	9910045680606561	578105257	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223160306576	9910045680606561	578105257	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223160306576	9910045680606561	578105257	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223160306576	9910045680606561	578105257	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223230306576	9910045665806561	578287550	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223230306576	9910045665806561	578287550	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223230306576	9910045665806561	578287550	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223230306576	9910045665806561	578287550	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223260306576	9910045648706561	578347172	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223260306576	9910045648706561	578347172	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223260306576	9910045648706561	578347172	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223260306576	9910045648706561	578347172	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223270306576	9910045650306561	578347203	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223270306576	9910045650306561	578347203	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223270306576	9910045650306561	578347203	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223270306576	9910045650306561	578347203	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223300306576	9910045692106561	578625913	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223300306576	9910045692106561	578625913	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223300306576	9910045692106561	578625913	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223300306576	9910045692106561	578625913	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223340306576	9910045697706561	578773215	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223340306576	9910045697706561	578773215	533  	$a Electronic reproduction. $b [Place of publication not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223340306576	9910045697706561	578773215	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223340306576	9910045697706561	578773215	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223370306576	9910045642706561	579462017	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223370306576	9910045642706561	579462017	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223370306576	9910045642706561	579462017	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223380306576	9910572613506561	579700574	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223380306576	9910572613506561	579700574	533  	$a Electronic reproduction. $b [Place of publication not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223380306576	9910572613506561	579700574	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223380306576	9910572613506561	579700574	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223410306576	9910045663606561	580165327	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223410306576	9910045663606561	580165327	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223410306576	9910045663606561	580165327	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223410306576	9910045663606561	580165327	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223450306576	9910572611206561	580474079	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223450306576	9910572611206561	580474079	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223450306576	9910572611206561	580474079	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223450306576	9910572611206561	580474079	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223480306576	9910045642106561	580956371	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223480306576	9910045642106561	580956371	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223480306576	9910045642106561	580956371	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223480306576	9910045642106561	580956371	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223490306576	9910045629306561	581030061	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223490306576	9910045629306561	581030061	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223490306576	9910045629306561	581030061	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223490306576	9910045629306561	581030061	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223520306576	9910045689106561	581164166	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223520306576	9910045689106561	581164166	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223520306576	9910045689106561	581164166	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223520306576	9910045689106561	581164166	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223560306576	9910045651906561	581578060	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223560306576	9910045651906561	581578060	533  	$a Electronic reproduction. $b [place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223560306576	9910045651906561	581578060	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223560306576	9910045651906561	581578060	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223570306576	9910045673706561	581594248	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223570306576	9910045673706561	581594248	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223570306576	9910045673706561	581594248	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223570306576	9910045673706561	581594248	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223590306576	9910045655906561	581826389	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223590306576	9910045655906561	581826389	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223590306576	9910045655906561	581826389	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223590306576	9910045655906561	581826389	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223630306576	9910045647006561	582138866	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223630306576	9910045647006561	582138866	533  	$a Electronic reproduction. $b [Place of publication not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223630306576	9910045647006561	582138866	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223630306576	9910045647006561	582138866	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223670306576	9910045691306561	582481324	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223670306576	9910045691306561	582481324	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223670306576	9910045691306561	582481324	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223670306576	9910045691306561	582481324	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223700306576	9910045672106561	582498433	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223700306576	9910045672106561	582498433	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223700306576	9910045672106561	582498433	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223700306576	9910045672106561	582498433	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223740306576	9910045688806561	582535059	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223740306576	9910045688806561	582535059	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223740306576	9910045688806561	582535059	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223740306576	9910045688806561	582535059	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223780306576	9910045691806561	582963469	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223780306576	9910045691806561	582963469	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223780306576	9910045691806561	582963469	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223780306576	9910045691806561	582963469	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223810306576	9910045678206561	583146680	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223810306576	9910045678206561	583146680	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223810306576	9910045678206561	583146680	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223810306576	9910045678206561	583146680	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223820306576	9910045665706561	583146739	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223820306576	9910045665706561	583146739	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223820306576	9910045665706561	583146739	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223820306576	9910045665706561	583146739	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223850306576	9910572609206561	583313259	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223850306576	9910572609206561	583313259	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223850306576	9910572609206561	583313259	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223850306576	9910572609206561	583313259	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223870306576	9910045655506561	583953212	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223870306576	9910045655506561	583953212	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223870306576	9910045655506561	583953212	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223870306576	9910045655506561	583953212	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223880306576	9910572614806561	583999201	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223880306576	9910572614806561	583999201	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223880306576	9910572614806561	583999201	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223880306576	9910572614806561	583999201	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223890306576	9910045683106561	584066083	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223890306576	9910045683106561	584066083	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223890306576	9910045683106561	584066083	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223890306576	9910045683106561	584066083	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223920306576	9910045691406561	586049300	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223920306576	9910045691406561	586049300	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223920306576	9910045691406561	586049300	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223920306576	9910045691406561	586049300	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223930306576	9910045643106561	586060136	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223930306576	9910045643106561	586060136	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223930306576	9910045643106561	586060136	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223930306576	9910045643106561	586060136	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223960306576	9910572601606561	586073156	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223960306576	9910572601606561	586073156	533  	$a Electronic reproduction. $b [Place of publication not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223960306576	9910572601606561	586073156	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223960306576	9910572601606561	586073156	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382223970306576	9910045665106561	586073185	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382223970306576	9910045665106561	586073185	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382223970306576	9910045665106561	586073185	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382223970306576	9910045665106561	586073185	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382224020306576	9910045668906561	586670666	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382224020306576	9910045668906561	586670666	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382224020306576	9910045668906561	586670666	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382224020306576	9910045668906561	586670666	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382224030306576	9910572603006561	587706097	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382224030306576	9910572603006561	587706097	533  	$a Electronic reproduction. $b [Place of publication not identified] : $c HathiTrust Digital Library, $d 2011. $5 MiAaHDL
990382224030306576	9910572603006561	587706097	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382224030306576	9910572603006561	587706097	5831 	$a digitized $c 2011 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382224040306576	9910045698806561	587731651	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382224040306576	9910045698806561	587731651	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2011. $5 MiAaHDL
990382224040306576	9910045698806561	587731651	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382224040306576	9910045698806561	587731651	5831 	$a digitized $c 2011 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382224050306576	9910572613906561	589198794	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382224050306576	9910572613906561	589198794	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382224050306576	9910572613906561	589198794	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382224050306576	9910572613906561	589198794	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382224070306576	9910045662806561	589598910	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382224070306576	9910045662806561	589598910	533  	$a Electronic reproduction. $b [Place of reproduction not identified] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
990382224070306576	9910045662806561	589598910	538  	$a Master and use copy. Digital master created according to Benchmark for Faithful Digital Reproductions of Monographs and Serials, Version 1. Digital Library Federation, December 2002. $u http://purl.oclc.org/DLF/benchrepro0212 $5 MiAaHDL
990382224070306576	9910045662806561	589598910	5831 	$a digitized $c 2010 $h HathiTrust Digital Library $l committed to preserve $2 pda $5 MiAaHDL
990382224080306576	9910045639606561	589630650	506  	$3 Use copy $f Restrictions unspecified $2 star $5 MiAaHDL
990382224080306576	9910045639606561	589630650	533  	$a Electronic reproduction. $b [S.l.] : $c HathiTrust Digital Library, $d 2010. $5 MiAaHDL
